,1.4523,-0.19428,-1,0.0135695,0.010991,156.14,1,2212,1,1,
,2.09196,2.84107,-1,-0.00511639,0.0135948,157.209,1,2212,1,1,
,0.00218923,0.953976,-1,-0.00143957,-0.0210958,155.987,1,2212,1,1,
,-0.940229,2.38811,-1,-0.00475172,0.00389448,157.437,1,2212,1,1,
,2.5102,2.68014,-1,-0.00529258,-0.0219453,153.854,1,2212,1,1,
,1.75911,-3.12054,-1,-0.0034704,-0.0217104,156.688,1,2212,1,1,
,1.81073,1.86433,-1,0.0121415,0.0221536,157.966,1,2212,1,1,
,0.915604,2.61692,-1,0.000324487,0.00707979,158.838,1,2212,1,1,
,0.916388,2.62148,-1,0.306148,0.898574,0.0976006,1,11,1,0,
,-0.0704142,-0.813404,-1,0.0037392,0.00280527,155.391,1,2212,1,1,
,2.06034,4.36904,-1,0.00685667,0.0173425,155.709,1,2212,1,1,
,-1.96348,2.67109,-1,-0.00811035,-0.00431405,156.403,1,2212,1,1,
,-0.271527,-3.93868,-1,-0.00404445,-0.0181459,157.478,1,2212,1,1,
,4.17611,0.686298,-1,-0.00812581,0.0134054,156.751,1,2212,1,1,
,3.02385,1.27956,-1,-0.00236908,0.00328985,156.542,1,2212,1,1,
,4.89348,-0.886008,-1,-0.000571954,-0.0042715,156.592,1,2212,1,1,
,-1.0709,1.22125,-1,0.00863671,-0.0148867,157.829,1,2212,1,1,
,-2.59768,1.06939,-1,-0.00700641,0.0124851,156.101,1,2212,1,1,
,0.711747,1.58624,-1,-0.763177,-0.270948,14.1819,1,2212,1,1,
,2.07671,1.96441,-1,0.472971,0.115064,118.633,1,2212,1,0,
,1.46249,5.89154,-1,-0.0452107,0.0206191,160.763,1,2212,1,1,
,2.44878,-1.38422,-1,0.00737963,-0.012445,155.376,1,2212,1,1,
,-4.3586,9.85271,-1,-0.406771,0.774312,22.0595,1,2212,1,1,
,-2.11603,5.05649,-1,0.202514,-0.653949,55.0124,1,2212,1,0,
,-2.45893,-0.528196,-1,-0.0077249,-0.00821624,157.151,1,2212,1,1,
,-1.54237,-1.12702,-1,-0.0211802,-0.0238532,156.709,1,2212,1,1,
,-3.13086,3.77298,-1,-0.0156603,-0.0132283,157.374,1,2212,1,1,
,-2.99165,-3.28817,-1,-0.00208215,-0.0183363,155.075,1,2212,1,1,
,-3.56806,1.99913,-1,0.00344369,-0.00113845,153.542,1,2212,1,1,
,-3.02274,-3.8915,-1,-0.00888138,-0.0269307,153.913,1,2212,1,1,
,2.69177,0.288032,-1,-0.000333228,0.0102426,157.739,1,2212,1,1,
,2.06136,-1.62006,-1,-0.000767593,-0.00926638,157.582,1,2212,1,1,
,1.26216,3.92258,-1,0.00675978,0.00819658,157.992,1,2212,1,1,
,-1.57356,-0.313974,-1,0.0177345,0.0120777,154.14,1,2212,1,1,
,4.3392,-0.638235,-1,0.0121255,-0.0116921,158.163,1,2212,1,1,
,4.91385,4.2766,-1,0.00680345,0.00805695,158.066,1,2212,1,1,
,1.0779,-3.03797,-1,-0.0126126,-0.00952006,157.605,1,2212,1,1,
,-0.23903,-1.72441,-1,-0.00392511,0.0119958,156.632,1,2212,1,1,
,0.532847,1.23981,-1,-0.00136455,-0.00946904,153.633,1,2212,1,1,
,0.532739,1.23994,-1,-0.492539,0.61006,0.121736,1,11,1,0,
,2.4592,4.07558,-1,0.00586664,0.0405644,157.848,1,2212,1,1,
,4.02567,2.82716,-1,0.00742398,0.00144278,158.251,1,2212,1,1,
,1.2618,1.45408,-1,0.00695811,0.0157674,158.395,1,2212,1,1,
,0.734762,-2.04984,-1,0.00227149,-0.0144882,157.096,1,2212,1,1,
,-1.28076,-5.47647,-1,-0.0026308,-0.0187236,157.095,1,2212,1,1,
,0.590116,0.0566342,-1,-0.00472876,-0.00368158,154.903,1,2212,1,1,
,0.761746,1.08004,-1,-0.014927,0.00120273,155.6,1,2212,1,1,
,2.02732,1.66805,-1,0.0321904,-0.00190889,154.444,1,2212,1,1,
,-2.21337,-3.15018,-1,-0.00419556,0.00147085,154.56,1,2212,1,1,
,-2.2185,-3.89963,-1,0.00359941,-0.0114341,156.94,1,2212,1,1,
